"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	" Peptides"	" PSMs"	" Unique Peptides"	" AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: A5 Mascot"	" Peptides (by Search Engine): A5 Mascot"	" Razor Peptides"	"Abundances (Grouped): F1"	"Abundances (Grouped) CV [%]: F1"	"Abundance: F1: 126, Sample, control, 1"	"Abundance: F1: 127, Sample, control, 2"	"Abundance: F1: 128, Sample, control, 3"	"Abundance: F1: 129, Sample, no_glands, 1"	"Abundance: F1: 130, Sample, no_glands, 2"	"Abundance: F1: 131, Sample, no_glands, 3"	" Protein Groups"
"-3379106112352286564"	"False"	"High"	"IsMasterProtein"	"FBgn0035799"	"FBgn0035799"	"0.000"	"11.700"	"4"	"4"	"4"	"4"	"1132"	"130.4"	"5.19"	"106"	"4"	"0"	"79.5"	"25.32"	"72.3"	"72.4"	"89.1"	"87.3"	"39.5"	"88.0"	"1"
"-4052210731719263661"	"False"	"High"	"IsMasterProtein"	"FBgn0034497"	"FBgn0034497"	"0.000"	"11.700"	"14"	"5"	"5"	"5"	"374"	"40.5"	"8.97"	"91"	"5"	"0"	"544.7"	"78.60"	"259.3"	"244.7"	"242.1"	"1665.4"	"1156.3"	"1144.3"	"1"
"-5153400484090871137"	"False"	"High"	"IsMasterProtein"	"FBgn0054033"	"FBgn0054033"	"0.000"	"11.656"	"25"	"3"	"5"	"3"	"168"	"19.5"	"7.62"	"94"	"3"	"0"	"334.5"	"29.10"	"460.6"	"344.3"	"422.0"	"324.9"	"181.7"	"296.3"	"1"
"3836995188347954858"	"False"	"High"	"IsMasterProtein"	"FBgn0030814"	"FBgn0030814"	"0.000"	"11.640"	"8"	"4"	"4"	"4"	"517"	"55.0"	"9.00"	"143"	"4"	"0"	"249.8"	"27.44"	"239.3"	"190.7"	"266.5"	"260.8"	"123.4"	"297.8"	"1"
"1695150783955359483"	"False"	"High"	"IsMasterProtein"	"FBgn0002865"	"FBgn0002865"	"0.000"	"11.594"	"13"	"5"	"7"	"5"	"334"	"34.7"	"7.84"	"134"	"5"	"0"	"1063.1"	"29.84"	"1027.2"	"1100.4"	"970.3"	"1470.1"	"545.6"	"1324.9"	"1"
"-4938981987164113313"	"False"	"High"	"IsMasterProtein"	"FBgn0266711"	"FBgn0266711"	"0.000"	"11.556"	"33"	"3"	"3"	"3"	"117"	"13.1"	"5.05"	"94"	"3"	"0"	"257.5"	"19.11"	"248.8"	"187.3"	"268.6"	"324.1"	"211.4"	"266.6"	"1"
"1336655332449763692"	"False"	"High"	"IsMasterProtein"	"FBgn0265268"	"FBgn0265268"	"0.000"	"11.544"	"7"	"3"	"3"	"3"	"515"	"58.9"	"5.72"	"127"	"3"	"0"	"218.5"	"34.63"	"379.2"	"201.2"	"289.5"	"233.4"	"204.6"	"138.8"	"1"
"4182931562398154937"	"False"	"High"	"IsMasterProtein"	"FBgn0029128"	"FBgn0029128"	"0.000"	"11.518"	"9"	"5"	"5"	"5"	"715"	"80.6"	"5.91"	"89"	"5"	"0"	"262.9"	"18.53"	"264.3"	"376.9"	"261.5"	"313.8"	"240.9"	"244.7"	"1"
"-3362052914698535469"	"False"	"High"	"IsMasterProtein"	"FBgn0004419"	"FBgn0004419"	"0.000"	"11.517"	"9"	"4"	"4"	"4"	"459"	"51.9"	"7.64"	"75"	"4"	"0"	"232.1"	"64.07"	"617.7"	"119.6"	"194.2"	"277.3"	"355.9"	"154.1"	"1"
"-5563274771129012910"	"False"	"High"	"IsMasterProtein"	"FBgn0086347"	"FBgn0086347"	"0.000"	"11.511"	"5"	"5"	"5"	"5"	"1011"	"117.0"	"9.42"	"115"	"5"	"0"	"281.5"	"28.44"	"291.5"	"216.0"	"208.4"	"433.9"	"271.8"	"294.9"	"1"
"6402091882316988136"	"False"	"High"	"IsMasterProtein"	"FBgn0035089"	"FBgn0035089"	"0.000"	"11.509"	"34"	"4"	"4"	"4"	"121"	"13.5"	"8.81"	"106"	"4"	"0"	"733.7"	"22.17"	"627.5"	"857.9"	"611.6"	"942.3"	"913.7"	"575.2"	"1"
"7520017849082380682"	"False"	"High"	"IsMasterProtein"	"FBgn0036908"	"FBgn0036908"	"0.000"	"11.501"	"16"	"5"	"6"	"5"	"301"	"34.0"	"6.00"	"72"	"5"	"0"	"989.1"	"23.62"	"1093.8"	"745.6"	"894.3"	"1334.3"	"799.8"	"1230.7"	"1"
"-795759657599784949"	"False"	"High"	"IsMasterProtein"	"FBgn0040660"	"FBgn0040660"	"0.000"	"11.447"	"31"	"5"	"5"	"5"	"107"	"11.9"	"9.00"	"84"	"5"	"0"	"789.6"	"88.40"	"394.2"	"262.4"	"169.8"	"2597.8"	"2028.4"	"1581.3"	"1"
"4741527144395688108"	"False"	"High"	"IsMasterProtein"	"FBgn0034800"	"FBgn0034800"	"0.000"	"11.446"	"12"	"5"	"5"	"5"	"378"	"41.6"	"5.95"	"77"	"5"	"0"	"1443.7"	"26.91"	"1366.3"	"1105.0"	"1531.7"	"1532.3"	"667.0"	"1525.5"	"1"
"-988619276809510457"	"False"	"High"	"IsMasterProtein"	"FBgn0264086"	"FBgn0264086"	"0.000"	"11.443"	"9"	"5"	"6"	"5"	"682"	"77.5"	"8.66"	"87"	"5"	"0"	"308.0"	"25.37"	"298.5"	"237.2"	"318.9"	"329.2"	"149.8"	"317.8"	"1"
"5799459817322411448"	"False"	"High"	"IsMasterProtein"	"FBgn0035498"	"FBgn0035498"	"0.000"	"11.435"	"6"	"3"	"3"	"3"	"708"	"80.4"	"7.72"	"109"	"3"	"0"	"47.9"	"67.77"	"30.0"	"22.7"	"29.6"	"121.3"	"112.8"	"76.3"	"1"
"8748022131920769553"	"False"	"High"	"IsMasterProtein"	"FBgn0083960"	"FBgn0083960"	"0.000"	"11.419"	"2"	"5"	"5"	"5"	"2003"	"232.3"	"5.38"	"72"	"5"	"0"	"218.4"	"20.85"	"210.3"	"193.9"	"238.4"	"273.1"	"141.4"	"226.8"	"1"
"4171509426794401004"	"False"	"High"	"IsMasterProtein"	"FBgn0028997"	"FBgn0028997"	"0.000"	"11.391"	"8"	"3"	"3"	"3"	"387"	"44.2"	"7.05"	"113"	"3"	"0"	"202.2"	"26.05"	"192.3"	"175.3"	"224.8"	"218.1"	"94.5"	"212.6"	"1"
"5016831313353045533"	"False"	"High"	"IsMasterProtein"	"FBgn0259949"	"FBgn0259949"	"0.000"	"11.383"	"21"	"1"	"3"	"1"	"78"	"8.7"	"5.36"	"88"	"1"	"0"	"98.4"	"57.93"	"213.7"	"143.1"	"142.9"	"67.8"	"47.0"	"59.7"	"1"
"-2047056073283563455"	"False"	"High"	"IsMasterProtein"	"FBgn0027785"	"FBgn0027785"	"0.000"	"11.362"	"26"	"3"	"3"	"3"	"150"	"17.0"	"5.14"	"110"	"3"	"0"	"103.1"	"43.02"	"86.3"	"79.1"	"73.5"	"204.0"	"123.2"	"158.0"	"1"
"6966262511669972049"	"False"	"High"	"IsMasterProtein"	"FBgn0032897"	"FBgn0032897"	"0.000"	"11.361"	"15"	"2"	"5"	"2"	"148"	"15.9"	"7.71"	"142"	"2"	"0"	"949.8"	"60.88"	"734.4"	"386.3"	"597.9"	"2086.8"	"1228.3"	"1856.7"	"1"
"-836809883146429794"	"False"	"High"	"IsMasterProtein"	"FBgn0250838"	"FBgn0250838"	"0.000"	"11.356"	"39"	"5"	"6"	"5"	"82"	"9.5"	"9.67"	"85"	"5"	"0"	"1360.3"	"67.78"	"860.1"	"640.9"	"722.1"	"3502.9"	"2151.4"	"2221.4"	"1"
"1859699531177550267"	"False"	"High"	"IsMasterProtein"	"FBgn0040371"	"FBgn0040371"	"0.000"	"11.349"	"15"	"2"	"3"	"2"	"195"	"22.0"	"8.31"	"116"	"2"	"0"	"409.7"	"26.08"	"393.1"	"334.0"	"444.9"	"457.9"	"197.4"	"427.0"	"1"
"-6655291737515061575"	"False"	"High"	"IsMasterProtein"	"FBgn0082582"	"FBgn0082582"	"0.000"	"11.322"	"10"	"5"	"6"	"5"	"567"	"63.4"	"4.89"	"112"	"5"	"0"	"821.4"	"90.55"	"332.3"	"273.6"	"232.6"	"3032.6"	"2125.1"	"2030.4"	"1"
"-5750425730547404829"	"False"	"High"	"IsMasterProtein"	"FBgn0032397"	"FBgn0032397"	"0.000"	"11.266"	"8"	"4"	"4"	"4"	"589"	"66.3"	"6.21"	"116"	"4"	"0"	"86.9"	"67.05"	"55.5"	"50.8"	"46.1"	"234.1"	"136.2"	"163.1"	"1"
"6346756800847273531"	"False"	"High"	"IsMasterProtein"	"FBgn0036106"	"FBgn0036106"	"0.000"	"11.245"	"13"	"5"	"5"	"5"	"360"	"40.3"	"6.60"	"57"	"5"	"0"	"410.7"	"54.34"	"305.8"	"320.7"	"286.9"	"938.8"	"863.8"	"526.0"	"1"
"-2445510920881553850"	"False"	"High"	"IsMasterProtein"	"FBgn0033464"	"FBgn0033464"	"0.000"	"11.212"	"7"	"3"	"3"	"3"	"517"	"59.1"	"8.16"	"136"	"3"	"0"	"89.5"	"95.44"	"40.7"	"37.0"	"23.4"	"398.7"	"196.6"	"286.4"	"1"
"-9073389343653635262"	"False"	"High"	"IsMasterProtein"	"FBgn0029501"	"FBgn0029501"	"0.000"	"11.193"	"6"	"5"	"5"	"5"	"745"	"86.1"	"9.42"	"90"	"5"	"0"	"331.3"	"28.39"	"307.7"	"257.9"	"359.6"	"356.8"	"150.0"	"373.2"	"1"
"8047326960241040851"	"False"	"High"	"IsMasterProtein"	"FBgn0028665"	"FBgn0028665"	"0.000"	"11.192"	"10"	"4"	"6"	"4"	"350"	"39.8"	"4.91"	"188"	"4"	"0"	"583.6"	"92.24"	"318.7"	"195.8"	"163.0"	"2120.9"	"1068.6"	"1083.3"	"1"
"6339810606641813520"	"False"	"High"	"IsMasterProtein"	"FBgn0027094"	"FBgn0027094"	"0.000"	"11.191"	"4"	"3"	"3"	"3"	"966"	"107.7"	"6.13"	"131"	"3"	"0"	"58.1"	"32.73"	"53.5"	"40.3"	"39.4"	"91.2"	"63.0"	"64.1"	"1"
"3324588231822586047"	"False"	"High"	"IsMasterProtein"	"FBgn0001125"	"FBgn0001125"	"0.000"	"11.190"	"10"	"5"	"6"	"5"	"431"	"48.1"	"8.50"	"68"	"5"	"0"	"331.7"	"71.59"	"238.6"	"107.5"	"95.0"	"746.8"	"482.2"	"461.2"	"1"
"-3160620684527365590"	"False"	"High"	"IsMasterProtein"	"FBgn0020509"	"FBgn0020509"	"0.000"	"11.190"	"10"	"2"	"4"	"2"	"115"	"12.6"	"7.30"	"86"	"2"	"0"	"1476.1"	"18.26"	"1486.9"	"2014.6"	"1317.5"	"1568.2"	"1465.4"	"1220.9"	"1"
"1203940518382430363"	"False"	"High"	"IsMasterProtein"	"FBgn0035383"	"FBgn0035383"	"0.000"	"11.161"	"6"	"4"	"4"	"4"	"667"	"75.1"	"8.35"	"78"	"4"	"0"	"187.3"	"85.04"	"89.9"	"78.7"	"69.8"	"653.8"	"390.0"	"441.6"	"1"
"-1361085664861736859"	"False"	"High"	"IsMasterProtein"	"FBgn0016687"	"FBgn0016687"	"0.000"	"11.147"	"14"	"4"	"5"	"4"	"338"	"37.9"	"7.01"	"53"	"4"	"0"	"433.9"	"23.40"	"467.8"	"335.1"	"415.2"	"644.7"	"393.4"	"453.5"	"1"
"-8861043057363770615"	"False"	"High"	"IsMasterProtein"	"FBgn0261799"	"FBgn0261799"	"0.000"	"11.130"	"4"	"2"	"5"	"2"	"852"	"91.7"	"5.52"	"75"	"2"	"0"	"85.0"	"16.76"	"82.0"	"114.3"	"78.1"	"109.5"	"86.9"	"83.2"	"1"
"3710852507360310503"	"False"	"High"	"IsMasterProtein"	"FBgn0053303"	"FBgn0053303"	"0.000"	"11.110"	"8"	"4"	"4"	"4"	"458"	"51.7"	"8.05"	"90"	"4"	"0"	"365.3"	"68.95"	"209.1"	"218.1"	"167.8"	"973.5"	"611.8"	"644.5"	"1"
"-8933003449703305917"	"False"	"High"	"IsMasterProtein"	"FBgn0260764"	"FBgn0260764"	"0.000"	"11.104"	"37"	"3"	"7"	"3"	"126"	"13.6"	"5.36"	"94"	"3"	"0"	"1144.0"	"17.99"	"1147.7"	"1045.7"	"1140.2"	"1572.1"	"1046.5"	"1446.1"	"1"
"-6086221122019929317"	"False"	"High"	"IsMasterProtein"	"FBgn0267408"	"FBgn0267408"	"0.000"	"11.089"	"4"	"5"	"5"	"5"	"1273"	"139.0"	"6.67"	"57"	"5"	"0"	"651.7"	"21.57"	"856.5"	"704.2"	"603.1"	"720.8"	"531.1"	"474.3"	"1"
"-2374145678969605810"	"False"	"High"	"IsMasterProtein"	"FBgn0259956"	"FBgn0259956"	"0.000"	"11.072"	"29"	"2"	"5"	"2"	"80"	"8.9"	"8.81"	"120"	"2"	"0"	"478.5"	"22.26"	"611.3"	"667.5"	"462.1"	"434.8"	"367.2"	"495.6"	"1"
"-2811316620887927086"	"False"	"High"	"IsMasterProtein"	"FBgn0016701"	"FBgn0016701"	"0.000"	"11.045"	"23"	"4"	"4"	"3"	"213"	"23.6"	"6.79"	"128"	"4"	"0"	"227.2"	"17.40"	"274.6"	"218.3"	"205.3"	"317.5"	"223.4"	"231.0"	"1"
"-3379543816850960913"	"False"	"High"	"IsMasterProtein"	"FBgn0038194"	"FBgn0038194"	"0.000"	"11.043"	"9"	"5"	"5"	"5"	"508"	"57.3"	"8.84"	"92"	"5"	"0"	"269.7"	"101.92"	"101.3"	"80.5"	"75.7"	"1355.4"	"718.5"	"718.0"	"1"
"-8346482659899697445"	"False"	"High"	"IsMasterProtein"	"FBgn0038400"	"FBgn0038400"	"0.000"	"11.041"	"14"	"3"	"4"	"3"	"226"	"24.5"	"8.78"	"147"	"3"	"0"	"362.0"	"47.15"	"307.7"	"225.8"	"298.4"	"766.4"	"425.9"	"578.8"	"1"
"-5409587679233997644"	"False"	"High"	"IsMasterProtein"	"FBgn0266758"	"FBgn0266758"	"0.000"	"11.035"	"6"	"5"	"5"	"5"	"853"	"94.8"	"6.15"	"50"	"5"	"0"	"245.9"	"71.86"	"143.4"	"130.3"	"95.1"	"654.8"	"482.5"	"421.9"	"1"
"1119130358620459664"	"False"	"High"	"IsMasterProtein"	"FBgn0265274"	"FBgn0265274"	"0.000"	"11.017"	"15"	"5"	"5"	"5"	"395"	"45.3"	"8.47"	"96"	"5"	"0"	"457.4"	"52.08"	"293.1"	"289.5"	"391.4"	"1010.0"	"534.5"	"628.7"	"1"
"5056685697200375107"	"False"	"High"	"IsMasterProtein"	"FBgn0265003"	"FBgn0265003"	"0.000"	"11.006"	"6"	"5"	"5"	"5"	"965"	"109.7"	"7.15"	"78"	"5"	"0"	"502.9"	"13.64"	"552.4"	"535.8"	"460.1"	"576.2"	"472.1"	"395.5"	"1"
"-2966076988635823062"	"False"	"High"	"IsMasterProtein"	"FBgn0028546"	"FBgn0028546"	"0.000"	"11.002"	"13"	"4"	"4"	"4"	"283"	"31.8"	"7.55"	"119"	"4"	"0"	"354.3"	"82.89"	"192.4"	"146.0"	"119.0"	"1083.7"	"1001.5"	"652.5"	"1"
"4525763155898535648"	"False"	"High"	"IsMasterProtein"	"FBgn0040237"	"FBgn0040237"	"0.000"	"10.999"	"7"	"5"	"5"	"5"	"604"	"68.3"	"9.17"	"102"	"5"	"0"	"302.3"	"61.28"	"206.4"	"185.8"	"144.3"	"712.6"	"466.1"	"442.6"	"1"
"-2516713473864225440"	"False"	"High"	"IsMasterProtein"	"FBgn0039851"	"FBgn0039851"	"0.000"	"10.993"	"7"	"5"	"5"	"4"	"774"	"83.8"	"5.17"	"109"	"5"	"1"	"270.3"	"21.00"	"241.9"	"372.6"	"254.1"	"385.0"	"272.0"	"268.6"	"1"
"-9018978503731685292"	"False"	"High"	"IsMasterProtein"	"FBgn0030519"	"FBgn0030519"	"0.000"	"10.981"	"17"	"2"	"4"	"2"	"115"	"12.4"	"9.11"	"86"	"2"	"0"	"271.4"	"75.63"	"128.3"	"161.8"	"89.1"	"747.9"	"455.3"	"499.1"	"1"
"2910823930787566901"	"False"	"High"	"IsMasterProtein"	"FBgn0029762"	"FBgn0029762"	"0.000"	"10.980"	"6"	"3"	"7"	"3"	"641"	"71.7"	"7.14"	"117"	"3"	"0"	"211.8"	"21.00"	"288.8"	"218.9"	"202.1"	"275.2"	"164.3"	"204.9"	"1"
"6344605351547004402"	"False"	"High"	"IsMasterProtein"	"FBgn0000359"	"FBgn0000359"	"0.000"	"10.959"	"14"	"3"	"3"	"3"	"284"	"29.9"	"8.69"	"80"	"3"	"0"	"314.4"	"101.85"	"1641.4"	"151.5"	"1280.8"	"184.5"	"535.7"	"89.7"	"1"
"5530843496866006238"	"False"	"High"	"IsMasterProtein"	"FBgn0014163"	"FBgn0014163"	"0.000"	"10.943"	"13"	"5"	"6"	"5"	"418"	"47.1"	"5.25"	"103"	"5"	"0"	"288.4"	"34.46"	"481.3"	"304.0"	"330.0"	"273.5"	"168.2"	"253.2"	"1"
"-4607890592923350453"	"False"	"High"	"IsMasterProtein"	"FBgn0028415"	"FBgn0028415"	"0.000"	"10.939"	"37"	"2"	"17"	"2"	"51"	"5.7"	"6.48"	"248"	"2"	"0"	"1143.8"	"19.39"	"1142.1"	"1281.8"	"1540.6"	"1145.5"	"1117.1"	"842.4"	"1"
"9131323584492626268"	"False"	"High"	"IsMasterProtein"	"FBgn0034583"	"FBgn0034583"	"0.000"	"10.920"	"14"	"3"	"5"	"3"	"296"	"31.5"	"4.77"	"113"	"3"	"0"	"908.4"	"89.88"	"431.6"	"303.8"	"296.8"	"3380.4"	"2284.6"	"1911.9"	"1"
"7132116477111887660"	"False"	"High"	"IsMasterProtein"	"FBgn0283461"	"FBgn0283461"	"0.000"	"10.907"	"34"	"3"	"5"	"3"	"70"	"7.7"	"6.93"	"59"	"3"	"0"	"784.1"	"37.30"	"882.2"	"718.8"	"733.5"	"838.2"	"1234.7"	"325.3"	"1"
"7787421027653153303"	"False"	"High"	"IsMasterProtein"	"FBgn0026761"	"FBgn0026761"	"0.000"	"10.898"	"5"	"3"	"3"	"3"	"691"	"77.9"	"7.59"	"129"	"3"	"0"	"209.4"	"39.37"	"273.2"	"101.4"	"120.4"	"257.6"	"271.4"	"170.2"	"1"
"2481134122836844538"	"False"	"High"	"IsMasterProtein"	"FBgn0035280"	"FBgn0035280"	"0.000"	"10.837"	"15"	"2"	"2"	"2"	"194"	"21.2"	"6.51"	"100"	"2"	"0"	"99.6"	"47.98"	"68.9"	"73.8"	"72.5"	"208.0"	"157.7"	"134.4"	"1"
"-9103791628121847842"	"False"	"High"	"IsMasterProtein"	"FBgn0053530"	"FBgn0053530"	"0.000"	"10.825"	"40"	"4"	"8"	"4"	"124"	"13.6"	"8.78"	"191"	"4"	"0"	"1403.3"	"22.13"	"1658.7"	"1319.9"	"1763.7"	"1492.0"	"909.0"	"1246.3"	"1"
"-5438599945575093073"	"False"	"High"	"IsMasterProtein"	"FBgn0011230"	"FBgn0011230"	"0.000"	"10.819"	"1"	"4"	"4"	"4"	"5322"	"590.3"	"6.38"	"95"	"4"	"0"	"39.0"	"53.20"	"32.2"	"19.5"	"22.7"	"79.4"	"56.8"	"47.2"	"1"
"-914245551211119783"	"False"	"High"	"IsMasterProtein"	"FBgn0040996"	"FBgn0040996"	"0.000"	"10.816"	"31"	"2"	"3"	"2"	"96"	"11.0"	"8.50"	"68"	"2"	"0"	"84.8"	"23.75"	"88.5"	"63.8"	"87.3"	"82.7"	"44.1"	"86.8"	"1"
"-5341914091228000978"	"False"	"High"	"IsMasterProtein"	"FBgn0266448"	"FBgn0266448"	"0.000"	"10.807"	"20"	"3"	"3"	"2"	"163"	"18.8"	"10.36"	"134"	"3"	"0"	"149.0"	"93.41"	"70.2"	"48.0"	"41.0"	"543.1"	"558.9"	"316.5"	"1"
"7925580428133418374"	"False"	"High"	"IsMasterProtein"	"FBgn0034802"	"FBgn0034802"	"0.000"	"10.806"	"37"	"5"	"5"	"5"	"165"	"17.6"	"8.65"	"118"	"5"	"0"	"89.2"	"72.98"	"73.7"	"32.3"	"30.9"	"197.4"	"212.4"	"108.1"	"1"
"1668053225452255729"	"False"	"High"	"IsMasterProtein"	"FBgn0027329"	"FBgn0027329"	"0.000"	"10.778"	"7"	"4"	"4"	"4"	"533"	"58.2"	"6.62"	"115"	"4"	"0"	"422.6"	"52.95"	"764.1"	"196.8"	"250.5"	"594.2"	"701.0"	"300.6"	"1"
"-7439671421186123234"	"False"	"High"	"IsMasterProtein"	"FBgn0039257"	"FBgn0039257"	"0.000"	"10.777"	"1"	"4"	"4"	"4"	"2819"	"299.4"	"4.09"	"88"	"4"	"0"	"96.7"	"24.99"	"72.9"	"122.0"	"89.5"	"145.2"	"91.0"	"102.6"	"1"
"-6501549728825558047"	"False"	"High"	"IsMasterProtein"	"FBgn0032170"	"FBgn0032170"	"0.000"	"10.777"	"6"	"3"	"3"	"3"	"526"	"58.4"	"7.69"	"97"	"3"	"0"	"72.9"	"65.56"	"53.4"	"47.4"	"28.5"	"183.8"	"104.0"	"99.5"	"1"
"-7700402812022892598"	"False"	"High"	"IsMasterProtein"	"FBgn0002607"	"FBgn0002607"	"0.000"	"10.755"	"16"	"4"	"6"	"4"	"203"	"24.0"	"11.00"	"98"	"4"	"0"	"824.3"	"56.79"	"868.0"	"210.3"	"297.4"	"1116.6"	"1285.5"	"782.7"	"1"
"-4256068091199048667"	"False"	"High"	"IsMasterProtein"	"FBgn0010078"	"FBgn0010078"	"0.000"	"10.750"	"27"	"4"	"5"	"4"	"140"	"14.9"	"10.83"	"142"	"4"	"0"	"722.8"	"58.41"	"656.0"	"220.9"	"264.0"	"1201.0"	"1123.9"	"796.3"	"1"
"3872195402985609325"	"False"	"High"	"IsMasterProtein"	"FBgn0053126"	"FBgn0053126"	"0.000"	"10.719"	"13"	"3"	"3"	"3"	"245"	"27.1"	"5.12"	"116"	"3"	"0"	"199.1"	"42.00"	"164.1"	"139.4"	"168.9"	"389.2"	"234.5"	"316.1"	"1"
"-4350428786084557921"	"False"	"High"	"IsMasterProtein"	"FBgn0013813"	"FBgn0013813"	"0.000"	"10.693"	"1"	"5"	"5"	"5"	"5080"	"580.7"	"5.86"	"113"	"5"	"0"	"163.9"	"23.12"	"190.2"	"173.1"	"190.5"	"155.2"	"93.3"	"145.5"	"1"
"-7791530022255802577"	"False"	"High"	"IsMasterProtein"	"FBgn0037172"	"FBgn0037172"	"0.000"	"10.672"	"25"	"3"	"3"	"3"	"145"	"16.0"	"9.86"	"76"	"3"	"0"	"486.9"	"26.06"	"493.4"	"385.8"	"557.4"	"480.5"	"246.1"	"546.0"	"1"
"3991186608653871380"	"False"	"High"	"IsMasterProtein"	"FBgn0052985"	"FBgn0052985"	"0.000"	"10.633"	"6"	"4"	"4"	"4"	"618"	"72.5"	"6.27"	"73"	"4"	"0"	"102.0"	"27.54"	"137.8"	"101.0"	"140.0"	"96.9"	"60.9"	"103.1"	"1"
"913255700666353888"	"False"	"High"	"IsMasterProtein"	"FBgn0022709"	"FBgn0022709"	"0.000"	"10.580"	"21"	"5"	"5"	"5"	"229"	"25.3"	"7.65"	"94"	"5"	"0"	"482.8"	"20.79"	"486.9"	"388.2"	"478.8"	"657.6"	"409.1"	"590.7"	"1"
"-5536437760704564811"	"False"	"High"	"IsMasterProtein"	"FBgn0032494"	"FBgn0032494"	"0.000"	"10.569"	"14"	"3"	"3"	"3"	"250"	"28.5"	"8.09"	"63"	"3"	"0"	"175.8"	"44.31"	"142.7"	"142.6"	"115.9"	"356.4"	"216.7"	"252.9"	"1"
"-5325341595856315877"	"False"	"High"	"IsMasterProtein"	"FBgn0005533"	"FBgn0005533"	"0.000"	"10.555"	"36"	"4"	"5"	"4"	"131"	"15.3"	"9.94"	"79"	"4"	"0"	"730.1"	"62.56"	"620.0"	"240.8"	"246.4"	"1373.8"	"1166.5"	"859.8"	"1"
"7169944006142401660"	"False"	"High"	"IsMasterProtein"	"FBgn0032242"	"FBgn0032242"	"0.000"	"10.510"	"5"	"3"	"3"	"3"	"756"	"86.3"	"6.19"	"76"	"3"	"0"	"58.7"	"35.96"	"59.8"	"41.3"	"39.3"	"99.3"	"70.8"	"57.6"	"1"
"-243976692268717805"	"False"	"High"	"IsMasterProtein"	"FBgn0033863"	"FBgn0033863"	"0.000"	"10.477"	"6"	"5"	"5"	"5"	"680"	"79.7"	"9.03"	"101"	"5"	"0"	"629.4"	"28.06"	"610.2"	"486.7"	"726.1"	"664.9"	"287.1"	"649.2"	"1"
"5195902359855106585"	"False"	"High"	"IsMasterProtein"	"FBgn0004432"	"FBgn0004432"	"0.000"	"10.473"	"16"	"4"	"4"	"4"	"227"	"24.7"	"9.22"	"92"	"4"	"0"	"625.6"	"38.21"	"600.2"	"370.3"	"447.7"	"1067.3"	"652.1"	"679.5"	"1"
"2237567817157951691"	"False"	"High"	"IsMasterProtein"	"FBgn0040259"	"FBgn0040259"	"0.000"	"10.471"	"7"	"3"	"3"	"3"	"528"	"60.1"	"9.19"	"116"	"3"	"0"	"105.2"	"101.45"	"36.7"	"40.2"	"10.7"	"492.1"	"275.3"	"284.5"	"1"
"6310031679933518481"	"False"	"High"	"IsMasterProtein"	"FBgn0010621"	"FBgn0010621"	"0.000"	"10.441"	"8"	"5"	"5"	"5"	"542"	"59.2"	"6.25"	"92"	"5"	"0"	"398.0"	"52.19"	"806.3"	"247.2"	"293.9"	"539.0"	"766.6"	"272.3"	"1"
"787015655141327541"	"False"	"High"	"IsMasterProtein"	"FBgn0030976"	"FBgn0030976"	"0.000"	"10.440"	"15"	"4"	"5"	"4"	"235"	"26.8"	"9.06"	"101"	"4"	"0"	"190.5"	"79.23"	"101.0"	"65.2"	"78.2"	"547.9"	"433.1"	"359.3"	"1"
"-7323471910755298265"	"False"	"High"	"IsMasterProtein"	"FBgn0031451"	"FBgn0031451"	"0.000"	"10.432"	"11"	"5"	"5"	"5"	"448"	"48.5"	"8.70"	"71"	"5"	"0"	"496.9"	"27.36"	"497.5"	"385.3"	"496.3"	"740.9"	"384.7"	"652.8"	"1"
"1325276723744579724"	"False"	"High"	"IsMasterProtein"	"FBgn0030309"	"FBgn0030309"	"0.000"	"10.421"	"12"	"1"	"2"	"1"	"160"	"17.8"	"9.01"	"99"	"1"	"0"	"35.9"	"90.71"	"15.7"	"16.5"	"17.1"	"148.6"	"75.2"	"77.9"	"1"
"-2636777647988262601"	"False"	"High"	"IsMasterProtein"	"FBgn0028944"	"FBgn0028944"	"0.000"	"10.407"	"12"	"3"	"4"	"3"	"251"	"29.3"	"6.46"	"135"	"3"	"0"	"339.1"	"13.08"	"348.1"	"299.7"	"330.4"	"420.8"	"301.3"	"357.0"	"1"
"-6381004380368527215"	"False"	"High"	"IsMasterProtein"	"FBgn0039024"	"FBgn0039024"	"0.000"	"10.383"	"8"	"5"	"5"	"5"	"686"	"80.5"	"8.27"	"115"	"5"	"0"	"121.2"	"58.18"	"80.3"	"66.1"	"59.9"	"252.8"	"191.9"	"183.1"	"1"
"3382873589808140873"	"False"	"High"	"IsMasterProtein"	"FBgn0038173"	"FBgn0038173"	"0.000"	"10.354"	"8"	"4"	"4"	"4"	"506"	"58.3"	"7.14"	"69"	"4"	"0"	"373.2"	"34.45"	"343.6"	"262.4"	"318.2"	"656.1"	"405.4"	"481.3"	"1"
"4573687246253522677"	"False"	"High"	"IsMasterProtein"	"FBgn0002930"	"FBgn0002930"	"0.000"	"10.333"	"10"	"4"	"5"	"4"	"476"	"53.7"	"7.36"	"61"	"4"	"0"	"559.5"	"34.50"	"530.2"	"463.6"	"381.1"	"972.2"	"590.5"	"680.1"	"1"
