"FBgn" "gene_symbol" "chrom" "signal" "ML.omega" "tau" "tissuemax" "BURU" "OVDU" "SRU" "STU" "POU" "FBU" "WF" "FRT.WF" "Enrich" "BUR.enrich" "OVD.enrich" "SR.enrich" "ST.enrich" "PO.enrich" "FB.enrich" "FM" "SFP" "Testis" "AG" "Gut" "Carcass" "HeadAvg" "OvaryAvg" "tissuemaxME" "BUR.6" "BUR.24" "BUR.post" "OVD.6" "OVD.24" "OVD.post" "SR.6" "SR.24" "SR.post" "ST.6" "ST.24" "ST.post" "PO.6" "PO.24" "PO.post" "FB.6" "FB.24" "FB.post" "FRT.up6" "FRT.up24" "FRT.down6" "FRT.down24"
"FBgn0265423" "CG44335" "3" "No Signal" NA 0.874509207896727 "NotSpec" 2.39281620795174 0.46738981225001 1.86713765632643 0.0407017322778826 0.191665742452993 0 0 "Higher" NA NA NA "SR" NA NA NA -1 NA 3.16992500144231 1.58496250072116 0 0 0 0 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0261938" "mtRNApol" "2" "No Signal" 0.0977 0.639372709041285 "NotSpec" 3.4034084261119 3.26411576711247 3.07467740566877 3.20796707095092 3.08095288120467 2.75083260939873 4.50734424011853 "Not" NA NA NA NA NA NA NA 0.193 NA 3.4594316186373 2 2.32192809488736 3 2.90689059560852 3.95419631038688 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0037580" "DppIII" "3" "No Signal" 0.0679 0.602057995863983 "NotSpec" 5.2807587451847 5.27211190351572 5.62598913736099 6.99603870815729 6.3428947305801 5.8354994413034 7.34882215751535 "Not" NA NA NA NA NA NA NA 0 NA 8.7176764230664 6.62935662007961 5.08746284125034 4.85798099512757 4.12928301694497 7.02236781302845 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0037583" "CG9684" "3" "No Signal" 0.6717 0.51594388761826 "NotSpec" 2.73802265337332 2.9255825498236 2.86569987665962 2.235753216503 3.37641145100135 1.22230406531345 2.21887392342012 "Not" NA NA NA NA NA NA NA 2.58 NA 2.32192809488736 3.16992500144231 3.16992500144231 3 2.24792751344359 6.04439411935845 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0032906" "RPA2" "2" "No Signal" 0.0607 0.955508571909269 "WF" 2.32305546774303 2.87077346360355 1.72019533596912 2.09619303615808 1.33622623108933 3.31780333528119 6.64155905204121 "Not" NA NA NA NA NA NA NA 2.27 NA 4.70043971814109 1.58496250072116 2.8073549220576 2.58496250072116 1.8073549220576 6.18982455888002 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0032900" "CG14401" "2" "Signal" 0.2001 0.602802094256097 "NotSpec" 5.62076295993301 4.70795264869684 5.13458101601452 2.62032143733793 2.85661416255563 5.31905789676104 2.65694528753412 "Higher" "Epithelial" "BUR" "OVD" "SR" NA NA "FB" -1.24 NA 2.8073549220576 2.32192809488736 1.58496250072116 2.8073549220576 2.58496250072116 1 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA "Up" NA "Transient Up" NA NA NA 1 1 0 0
"FBgn0035902" "CG6683" "3" "No Signal" 0.1566 0.590217766240174 "NotSpec" 1.81237432789197 1.74807649633632 1.57869968137652 1.29000370529722 1.27084479561715 1.47101421139722 2.50404104992619 "Not" NA NA NA NA NA NA NA 1.32 NA 2 1 1 0 0.584962500721156 2.70043971814109 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0035901" "CG6745" "3" "No Signal" 0.1062 0.828857093493015 "NotSpec" 1.86784212166992 2.29846549722229 1.98703150921307 2.58204455137883 2.34294819879236 2.05327666134593 4.47095339608159 "Not" NA NA NA NA NA NA NA 2.52 NA 2 1.58496250072116 2 1.58496250072116 1.8073549220576 2.58496250072116 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0031782" "WDR79" "2" "No Signal" NA 0.878881520309545 "NotSpec" 2.15475724826107 2.21759770801338 2.48907527529899 2.74653983224112 2.56324221748736 2.66773137620242 5.28941695155871 "Not" NA NA NA NA NA NA NA 0.926 NA 3.70043971814109 2 1 1 1.32192809488736 3.16992500144231 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0035907" "GstO1" "3" "No Signal" 0.3033 0.665010813854293 "NotSpec" 3.3165328010857 2.56140145345016 3.33955215653555 1.79007329952856 1.6404518318508 4.57183649185357 4.70315931408259 "Not" NA NA NA NA NA NA NA 0.402 NA 6.04439411935845 3 1 1.58496250072116 0 4.55458885167764 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0035906" "GstO2" "3" "No Signal" 0.0875 0.343955889186021 "NotSpec" 6.20602213589015 5.86404880878689 5.73858849857389 5.81900128187005 5.80005616793832 5.48195852705143 4.59417956375144 "Not" NA NA NA NA NA NA NA 0.71 NA 5.28540221886225 4.90689059560852 5.08746284125034 4.58496250072116 4.79441586635011 5.49185309632967 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0035904" "GstO3" "3" "No Signal" 0.1359 0.446325957902917 "NotSpec" 5.84973431564324 5.19350049773547 4.96297222782878 5.39679533710113 4.77433598929243 5.61409738305631 2.9999649633396 "Higher" "allFRT" "BUR" "OVD" "SR" "ST" "PO" NA -1.36 NA 5.49185309632967 5.04439411935845 6.5077946401987 5.12928301694497 4.90689059560852 2.70043971814109 "Gut" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0035279" "Cpr62Ba" "3" "Signal" 0.1944 0.927754322910983 "BUR" 4.94883445047835 1.32243505941661 1.73518788260062 2.98690451788218 1.4885937821768 0.169807640827232 0.339698324972852 "Higher" NA "BUR" NA "SR" "ST" NA NA -0.585 NA 0 0 0 0 0.321928094887362 0 "Head" NA NA NA NA NA NA NA NA NA NA "Up" "Persist Up" NA NA NA NA NA NA 0 1 0 0
"FBgn0035909" "ergic53" "3" "Signal" 0.0449 0.710854779411409 "NotSpec" 5.55578015363055 6.13778533905553 6.96313736269745 8.52074502752097 8.67634348029765 5.93138734051201 5.44242891842216 "Higher" "Gland" NA NA NA "ST" "PO" NA 0.193 NA 4.8073549220576 7.19967234483636 5.58496250072116 5.6724253419715 4.8073549220576 5.39231742277876 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Up" NA "Transient Up" 0 0 0 0
"FBgn0265873" "lncRNA:CR44662" "X" "No Signal" NA 0.972708947403514 "FB" 0.294892506760539 0.403670053145485 0.410288899527329 0.538744679622511 0.762002625366649 3.84820264639135 0.223263906686651 "Not" NA NA NA NA NA NA "FB" 0 NA 0 0 0 0 0.584962500721156 0 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0031832" "CG9596" "2" "No Signal" 0.0464 0.599741193676279 "NotSpec" 2.38707425443487 2.32251874285061 2.41401709108226 3.36781924993543 3.2687268619807 3.332707495624 4.12835929835995 "Not" NA NA NA NA NA NA NA 1.91 NA 1.58496250072116 2.32192809488736 2 2 1.58496250072116 3.90689059560852 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0033241" "CG2915" "2" "Signal" 0.0922 0.78608206086456 "NotSpec" 4.5808213747555 4.78320326747407 4.82675626182522 5.82062111835366 5.4112830400458 5.87073275332211 7.50234083207118 "Not" NA NA NA NA NA NA NA 1.12 NA 5.70043971814109 4.90689059560852 5.39231742277876 3.58496250072116 3.16992500144231 5.74146698640115 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0083940" "RhoU" "X" "No Signal" 0.0926 0.659660845034088 "NotSpec" 2.84861255140864 3.21857046236616 4.11149744772831 2.98477762116579 3.51338268014248 0.341107094335404 1.09903402521762 "Higher" NA NA "OVD" "SR" "ST" "PO" NA 1.32 NA 1 1 1 1 1.32192809488736 2.4594316186373 "Ovary" "Down" NA "Transient Down" NA NA NA "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA 0 0 2 0
"FBgn0040551" "CG11686" "3" "No Signal" 0.0747 0.726108122362002 "NotSpec" 5.22882478040106 3.86599124906964 3.66971631906602 6.19438985317961 5.33268567591191 3.86766748029849 2.32120033499982 "Higher" NA "BUR" NA NA "ST" "PO" NA -0.72 NA 2 3.32192809488736 5.55458885167764 4 3.8073549220576 3 "Gut" NA NA NA NA NA NA NA NA NA "Down" NA "Transient Down" NA NA NA NA "Down" "Persist Down" 0 0 1 0
"FBgn0021750" "SerRS-m" "3" "No Signal" 0.0771 0.562916698206477 "NotSpec" 3.17253010807797 2.93060438401202 2.61207994699151 3.17669910309206 2.82184453274754 4.39553981851899 4.30054242984681 "Not" NA NA NA NA NA NA NA 0.778 NA 2.8073549220576 1.58496250072116 2 2 1.8073549220576 3.58496250072116 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0033246" "ACC" "2" "No Signal" 0.0262 0.776834336257162 "NotSpec" 6.43237720408714 7.49394740588354 7.27163825235234 7.58800518627973 8.09776657491081 9.52531960927421 6.69851882123974 "Not" NA NA NA NA NA NA NA -0.697 NA 4.08746284125034 3.4594316186373 4.32192809488736 6.93073733756289 6.44708322620965 3.4594316186373 "Carcass" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0001280" "janA" "3" "No Signal" 0.0682 0.509169923370304 "NotSpec" 4.34931998783615 4.12183950262384 4.41157005170423 4.46127105411544 4.26091222682723 5.39094837904787 4.71981923310691 "Not" NA NA NA NA NA NA NA 0.0791 NA 8.18982455888002 6.61470984411521 5.24792751344359 4.90689059560852 4.93073733756289 7.10328780841202 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Down" NA "Transient Down" 0 0 0 0
"FBgn0029763" "Usp16-45" "X" "No Signal" 0.1566 0.820588258917126 "NotSpec" 3.4970624063861 3.89725351852127 3.47311081925212 4.62606398146899 4.14999393863622 6.17851575162399 7.0958026150131 "Not" NA NA NA NA NA NA NA 0.97 NA 5.78135971352466 3.4594316186373 3.70043971814109 3.70043971814109 3.32192809488736 6.25738784269265 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0250850" "rig" "2" "No Signal" 0.0988 0.794727867736543 "NotSpec" 2.65462893583713 3.47469155653165 2.83193057563629 2.96157280932731 3.24750817164395 1.16279534983226 4.9955762107658 "Not" NA NA NA NA NA NA NA 2.91 NA 2.32192809488736 2.58496250072116 2.32192809488736 2.58496250072116 1.90689059560852 6.05528243550119 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0250851" "CG33981" "2" "No Signal" NA 0.630349185765984 "NotSpec" 5.06419121531047 5.73931185009841 6.0321184527911 4.29930082665159 5.01809972631923 1.81437621866374 2.68652961358866 "Higher" "allFRT" "BUR" "OVD" "SR" "ST" "PO" NA -0.954 NA 5 6.08746284125034 3.70043971814109 3.8073549220576 4.18982455888002 4.32192809488736 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0002736" "mago" "2" "No Signal" 0.0011 0.614372404574779 "NotSpec" 4.57303905442161 4.39743495896713 4.29233493385834 4.95080066591295 4.11796882383384 5.22373103613076 5.98395459694786 "Not" NA NA NA NA NA NA NA 2.04 NA 5 3.70043971814109 4.08746284125034 3.58496250072116 3.4262647547021 6.11894107272351 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0002733" "E(spl)mbeta-HLH" "3" "No Signal" 0.0542 0.842810988696702 "NotSpec" 2.23650039642031 1.35848324949171 1.384137222962 1.7512075393776 3.61108044351493 0.216130275534395 1.11528357619259 "Higher" NA NA NA NA NA "PO" NA -0.485 NA 0 1 2.32192809488736 1 2.24792751344359 1.32192809488736 "Gut" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0000079" "Amy-p" "2" "Signal" 0.0421 0.986553419970824 "WF" 0.75950847976127 1.56829023422115 1.07079432720231 0.948833587098789 1.15969562759505 4.9756014517817 8.82019383540577 "Not" NA NA NA NA NA NA NA -0.606 NA 7.10852445677817 6.82017896241519 12.158294103604 7.84549005094437 3.4594316186373 0 "Gut" NA NA NA "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA 1 1 0 0
"FBgn0000078" "Amy-d" "2" "Signal" NA 0.979773093208868 "WF" 0.547190229530076 1.16292539534382 0.977347173669244 0.861736386407891 1.04243091339178 4.83377121465589 8.05092928893746 "Not" NA NA NA NA NA NA NA -0.684 NA 5.35755200461808 5.12928301694497 10.8509681509824 6.10852445677817 3.90689059560852 0 "Gut" NA NA NA "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA 1 1 0 0
"FBgn0030629" "CG9123" "X" "No Signal" 0.3372 0.91508914512446 "WF" 1.17278715033539 1.14277571604687 1.14233447671434 1.50321936854312 0.326563867398387 1.17771562778083 3.88565562010778 "Not" NA NA NA NA NA NA NA -0.126 NA 7 4.08746284125034 1.58496250072116 2.32192809488736 3.97727992349992 4.7279204545632 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0032358" "Ppt2" "2" "Signal" 0.0966 0.819579504551834 "NotSpec" 4.43493365732258 4.07451041339522 4.18459848294377 3.97737260057482 3.91250473108923 6.36196756217848 2.69717686546011 "Not" NA NA NA NA NA NA "FB" -0.503 NA 2.32192809488736 2 2.8073549220576 3.58496250072116 3.85798099512757 3.90689059560852 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA "Down" NA "Transient Down" 0 0 1 0
"FBgn0010389" "htl" "3" "Signal" 0.0303 0.892646587008817 "NotSpec" 3.89677833014049 3.68877501287531 5.54082459698969 0.908804383044247 1.38921754564888 0.0760569368767135 1.00040009913931 "Higher" "Epithelial" "BUR" "OVD" "SR" NA NA NA -1 NA 0 1 1.58496250072116 2 2.52356195605701 1 "Head" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0032670" "CG5783" "2" "No Signal" 0.1705 0.53653240861463 "NotSpec" 3.65581734872831 3.0512471523267 3.91098581844748 2.26488331744148 1.56507200412849 3.91597982042113 0.579020368149375 "Higher" NA "BUR" "OVD" "SR" "ST" NA "FB" -0.737 NA 2 1.58496250072116 1 1 1.58496250072116 0 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Down" NA "Transient Down" 0 0 0 0
"FBgn0032671" "JMJD4" "2" "No Signal" 0.1746 0.440268875255214 "NotSpec" 2.33437296841233 2.19259773336644 1.99992877718067 2.51549050525371 2.57715931911563 2.32023995174579 3.04156927650138 "Not" NA NA NA NA NA NA NA 0.652 NA 3.32192809488736 2.32192809488736 2.32192809488736 1.58496250072116 1.8073549220576 3.4594316186373 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0039529" "CG5612" "3" "Signal" 0.2134 0.810943109500068 "NotSpec" 5.92834703302249 4.64988730122513 5.09796008697236 2.42194367507492 1.87015887818761 0.188375687778787 2.15016217681476 "Higher" "Epithelial" "BUR" "OVD" "SR" NA NA NA -3.19 NA 7.01122725542325 7.68650052718322 2.32192809488736 4.75488750216347 4.59991284218713 1.8073549220576 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0023458" "Rbcn-3A" "X" "No Signal" NA 0.240304754427858 "NotSpec" 6.55420400057095 6.31299869181657 6.19823644510877 6.4843775375527 6.26456666963735 4.0718305384061 6.54888578189846 "Not" NA NA NA NA NA NA NA 0.585 NA 2.8073549220576 3.70043971814109 3.70043971814109 3.4594316186373 4.04439411935845 4.52356195605701 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0039528" "dsd" "3" "Signal" 0.0331 0.521240515707319 "NotSpec" 4.49192815286768 5.92119479691467 5.5312775513889 6.42673521710453 6.31990017177633 2.29659262570478 5.17399201984082 "Not" NA NA NA NA NA NA NA 0.794 NA 2.58496250072116 3.4594316186373 4.75488750216347 3.70043971814109 4.62935662007961 4.97727992349992 "Ovary" NA NA NA NA NA NA NA NA NA "Down" NA "Transient Down" NA NA NA NA NA NA 0 0 1 0
"FBgn0052939" "CG32939" "3" "No Signal" 0.0287 0.50548103053283 "NotSpec" 5.00361385377336 5.0447733344933 3.97372864209861 4.19339882880259 3.65228121951239 4.09382215483719 2.3890889305813 "Higher" NA "BUR" "OVD" NA NA NA NA 0 NA 0 0 0 0 0 0 "NoData" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0260467" "CG7071" "3" "No Signal" 0.2132 0.590512090287253 "NotSpec" 3.47697262736503 4.6975332429556 3.14074409952412 3.71328873147919 2.3199549125884 3.72635684036826 3.99956367210684 "Not" NA NA NA NA NA NA NA 0.144 NA 5.04439411935845 4 4.24792751344359 3.58496250072116 3.70043971814109 4.49185309632967 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0265101" "Sgt1" "3" "No Signal" 0.1004 0.683292496955306 "NotSpec" 5.55264768078499 4.78321239692178 4.37817208446982 4.53132308969731 4.09465512699569 6.57005168716052 6.89647733873174 "Not" NA NA NA NA NA NA NA -0.104 NA 8.35314682549808 5.20945336562895 4.8073549220576 4.52356195605701 4.58496250072116 6.15987133677839 "Testis" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0265102" "Oseg1" "3" "No Signal" 0.0131 0.893051202786573 "NotSpec" 1.51747913263008 1.52715451079776 1.66510844640605 1.1834110750326 1.69688695014671 0.192552524202015 3.99253001718256 "Not" NA NA NA NA NA NA NA 0.459 NA 2 1 0 0 0 2.70043971814109 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0003285" "rst" "X" "Signal" 0.0184 0.88633950311658 "NotSpec" 2.38504758963066 0.506291317704217 0.954001330177854 1.00601337887804 0.359098178767135 0.0756985668259689 0.236174865997869 "Higher" NA "BUR" NA NA NA NA NA -1 NA 0 1 1 1 1.4594316186373 3.70043971814109 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0262127" "kibra" "3" "No Signal" 0.0425 0.628536700285466 "NotSpec" 3.18474647499428 4.35464300091438 4.46323704774542 2.88078229813556 4.78629866787693 0.30434573813009 2.33992062761179 "Higher" NA NA NA NA NA "PO" NA 1.09 NA 1 2.8073549220576 2.8073549220576 3.16992500144231 3.35755200461808 4.7279204545632 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0039157" "Myo95E" "3" "No Signal" 0.0281 0.435596086625018 "NotSpec" 2.89077763698009 3.07431913849737 3.01524278126162 3.02697259320434 3.59187953614309 2.85380414160908 2.05010498395928 "Not" NA NA NA NA NA NA NA 0 NA 0 1.58496250072116 1 1 2.70043971814109 2.16992500144231 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0038039" "CG5196" "3" "No Signal" 0.0705 0.701485880897398 "NotSpec" 4.10921407222332 3.91331310648692 4.37675612042375 4.95843528709332 4.39440333247263 4.25950980144028 6.06804797149723 "Not" NA NA NA NA NA NA NA 0.737 NA 3.58496250072116 3 2.8073549220576 2.8073549220576 2.85798099512757 4.12928301694497 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0001248" "Idh" "3" "No Signal" 0.0792 0.732467746798958 "NotSpec" 7.66684698399549 7.55814517802586 7.21654256002801 8.04775289335733 7.73514597596504 9.59073978827003 7.80764145534182 "Not" NA NA NA NA NA NA NA -0.734 NA 7.64385618977472 7.06608919045777 8.85798099512757 7.95419631038687 7.54303182025524 7.37937836707126 "Gut" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0283477" "SF2" "3" "No Signal" 0.0125 0.49045813523776 "NotSpec" 6.29625921787248 6.36517892212691 5.93305908817084 6.84518180058678 6.77370671656209 6.16497997958215 7.3971077316729 "Not" NA NA NA NA NA NA NA 1.04 NA 5.28540221886225 5.61470984411521 5.12928301694497 5.12928301694497 6.12928301694497 6.85174904141606 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0000411" "D" "3" "No Signal" 0.0199 0.970057461298021 "OVD" 1.08475331274935 3.93131582399344 0.957751156673925 0.126615868676051 0.319324898683493 0.060287496361129 0.158005070200571 "Higher" NA NA "OVD" NA NA NA NA -2.32 NA 3.32192809488736 2.32192809488736 1 1 2.32192809488736 0 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0000412" "D1" "3" "No Signal" 0.2434 0.588743487543592 "NotSpec" 5.45547253054675 5.56242277286199 5.93192858599963 5.93877135693834 5.52565832014935 5.84746599482008 6.98989095740597 "Not" NA NA NA NA NA NA NA 1.07 NA 7.06608919045777 6.62935662007961 5.70043971814109 5.39231742277876 5.98299357469431 7.86727873970966 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0000414" "Dab" "3" "No Signal" NA 0.612086269796062 "NotSpec" 4.42668680584379 4.83705439479907 4.59984589388346 1.80288315475191 2.34672288896944 1.76372982840796 3.64047719363107 "Not" NA NA NA NA NA NA NA 0.637 NA 1 2.32192809488736 2.8073549220576 2.8073549220576 4.82017896241519 4.70043971814109 "Head" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0000416" "Sap-r" "3" "Signal" 0.1181 0.403603347247214 "NotSpec" 8.49586501640285 8.84641807148447 9.26891370486006 9.07965893972092 9.16487595387123 7.57990357583629 6.36241249284766 "Higher" NA NA "OVD" "SR" "ST" "PO" NA 0.0791 NA 6.98868468677217 8.19475685442225 8.43462822763673 8.19475685442225 8.34318571544788 7.84235034341381 "Gut" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA "Up" NA "Transient Up" 0 0 1 0
"FBgn0039109" "CG10365" "3" "No Signal" 0.0531 0.602294367010028 "NotSpec" 5.84680942672339 5.7585894308778 5.07519440987338 5.43950531455826 4.76323686376372 6.76350409214566 5.55195333377881 "Not" NA NA NA NA NA NA NA -2.35 NA 8.7279204545632 5.8073549220576 4.8073549220576 4.24792751344359 3.64385618977472 3.70043971814109 "Testis" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0003464" "sol" "X" "No Signal" 0.0637 0.80904786991071 "NotSpec" 4.71281188138047 4.84846690964312 4.92308578133014 5.90732151101798 5.37001988834267 2.05387714725752 7.3432521484463 "Not" NA NA NA NA NA NA NA 1.04 NA 2.58496250072116 2.58496250072116 2.8073549220576 2.32192809488736 3.7279204545632 4.49185309632967 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0039102" "SPE" "3" "Signal" 0.0899 0.870604282330995 "NotSpec" 6.18681460509015 3.26870649614574 3.83555519023633 5.08741410106726 4.05984331253321 7.6127685786949 3.28538093031243 "Higher" NA "BUR" NA NA NA NA "FB" -1.61 NA 2 1 3 6.6724253419715 6.97441458980553 0 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0003462" "Sod1" "3" "No Signal" 0.0486 0.828865267854598 "NotSpec" 7.78685475976304 7.34968668397334 7.10132891811983 7.14566959304149 6.7915158636961 10.0245661681505 8.23287531422164 "Not" NA NA NA NA NA NA NA -0.87 NA 7.05528243550119 6.56985560833095 7.34872815423108 7.70043971814109 6.96866679319521 6.60733031374961 "Carcass" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0053519" "Unc-89" "2" "No Signal" 0.0284 0.787313013209993 "NotSpec" 7.77148076157635 6.74338452679403 7.21596602857113 2.99272560069264 3.0762087033578 0.238048383718821 3.34621860456662 "Higher" "Epithelial" "BUR" "OVD" "SR" NA NA NA -2.3 NA 1 1.58496250072116 2.32192809488736 5.4262647547021 3.6724253419715 0 "Carcass" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0031378" "CG15362" "2" "Signal" 0.0659 0.423952708335794 "NotSpec" 2.73819093989588 2.88290690023799 2.82874737890869 4.2003250896969 3.89026964861999 3.63515734727419 4.14366961446401 "Not" NA NA NA NA NA NA NA -1.35 NA 6.98868468677217 4.4594316186373 2.8073549220576 1.58496250072116 1.16992500144231 3.52356195605701 "Testis" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
